x0,x1,x2,x3,y,x4,x5
0.81,A1,A3,A0,2797,6.07,6.1
1.0,A1,A1,A1,7146,6.35,6.31
0.39,A1,A5,A1,696,4.74,4.79
0.91,A1,A5,A1,3664,6.2,6.26
0.9,A1,A3,A0,4034,6.25,
0.54,A1,A2,,1389,5.19,5.16
1.02,A1,A3,A1,5565,6.39,6.44
1.5,A1,A2,A0,10019,7.28,7.4
0.3,A0,A1,A1,911,4.34,4.31
0.74,A0,A3,A6,4082,5.78,
0.9,A3,A4,A3,4064,6.18,6.16
1.01,A0,A0,A1,4425,6.4,6.44
0.41,A1,A3,A0,667,4.69,4.74
0.31,A0,A3,A4,435,4.35,
1.2,A3,A5,A0,5510,6.88,
0.32,A0,A2,A2,1020,4.44,4.42
0.33,A1,A1,A3,742,4.45,4.48
0.32,A0,A5,A2,655,4.39,
1.13,A0,A2,A6,8192,6.74,
0.31,A3,A1,A5,1075,4.38,4.35
0.71,A3,A3,,3936,5.71,5.68
0.25,A1,A1,A3,388,4.05,4.08
0.54,A2,A2,A1,1422,5.15,5.2
0.41,A0,A3,A6,918,4.73,4.79
2.06,A3,A5,A4,14803,8.22,
1.31,A1,A1,A1,10409,7.16,
0.91,A3,A4,A1,4293,6.3,
1.01,A3,A3,A0,4853,6.41,6.37
0.35,A3,A1,A5,1247,4.55,
2.18,A1,A0,A4,12853,8.23,8.25
1.5,A3,A2,A1,12308,7.32,7.28
0.7,A3,A6,A4,2043,5.74,5.67
0.66,A0,A4,A0,1780,5.63,5.7
1.02,A1,A2,A5,7657,6.4,6.43
0.9,A1,A2,A0,4435,6.15,6.2
1.5,A3,A6,A1,14071,7.33,7.36
0.77,A3,A1,A3,3644,5.85,5.8
1.12,A3,A1,A4,4663,6.8,6.75
0.52,A1,A1,A0,1237,5.18,5.11
0.57,A3,A3,A1,1949,5.34,5.31
0.42,A0,A6,A6,1221,4.81,4.78
0.61,A2,A5,A1,1239,5.34,5.28
0.7,A4,A2,A7,956,5.57,5.49
1.03,A1,A0,A3,4292,6.36,6.42
1.51,A2,A4,A6,11826,7.26,7.28
0.32,A0,A3,A2,944,4.37,4.41
0.54,A0,A6,A0,1385,5.22,
0.9,A1,A3,A1,4925,6.26,6.3
0.7,A0,A3,A0,2703,5.66,
,A1,A3,A6,2105,5.02,
0.73,A3,A5,A3,2393,5.87,5.83
0.42,A3,A3,A0,926,4.89,
0.73,A0,A1,A0,3140,5.82,5.79
0.8,A3,A0,A4,2074,5.99,5.93
1.0,A3,A2,A1,5967,6.39,6.36
1.13,A0,A5,A0,5149,6.68,
1.28,A0,A4,A4,6451,6.92,
0.7,A2,A5,A7,1111,5.62,5.57
0.61,A1,A2,A5,2569,5.47,5.5
1.13,A0,A3,A1,8404,6.7,6.66
0.32,A0,A2,A1,524,4.36,
0.71,A0,A2,A2,3772,5.7,5.75
0.53,A3,A6,A1,1753,5.21,
0.42,A3,A6,A5,1389,4.84,4.81
1.52,A0,A6,A0,12477,7.44,
0.55,A1,A6,A1,1777,5.29,5.31
0.56,A3,A3,A1,1915,5.31,
2.51,A2,A2,A4,14251,8.87,8.74
0.3,A0,A6,A1,776,4.33,
0.31,A0,A4,A6,802,4.38,4.34
0.73,A1,A2,A5,3606,5.7,5.78
0.5,A1,A5,A0,1048,5.02,5.06
0.5,A1,A4,A1,1302,5.05,
0.97,A0,A6,,3569,6.38,6.34
1.01,A0,A0,A1,4617,6.46,6.5
0.45,A3,A6,A4,936,4.95,4.9
2.01,A3,A0,A0,12369,8.12,8.01
0.5,A3,A2,A6,1935,5.18,5.15
0.7,A1,A0,A0,1959,5.66,5.7
0.71,A1,A6,A1,2709,5.7,5.76
0.72,A0,A3,A4,2345,5.71,
1.08,A0,A2,A1,6706,6.62,6.59
1.04,A1,A2,A4,4375,6.42,6.49
0.78,A0,A0,A0,2169,5.95,5.97
0.32,A0,A6,A2,943,4.4,4.44
0.52,A1,A3,A4,1120,5.12,
0.29,A1,A6,A6,664,4.29,
0.36,A3,A1,A1,933,4.66,4.63
0.44,A3,A5,A5,990,4.87,
1.24,A3,A4,A4,5277,6.99,6.92
0.45,A0,A2,,1213,4.96,
1.0,A2,A3,A0,4916,6.42,6.53
0.36,A0,A1,A1,1094,4.58,4.56
0.72,A1,A6,A1,2931,5.69,5.72
0.36,A1,A4,A5,753,4.57,4.6
0.3,A0,A6,A1,569,4.37,4.32
1.0,A1,A5,A3,5009,6.37,6.41
0.45,A4,A6,A3,945,4.85,
1.21,A3,A5,A0,5556,6.97,
0.26,A2,A4,A6,468,4.04,4.08
0.75,A0,A1,A3,3696,5.86,
0.51,A0,A3,A1,1795,5.13,5.16
1.5,A3,A5,,11155,7.32,7.29
0.5,A0,A1,A1,1690,5.09,5.12
1.72,A3,A0,A0,6857,7.76,
1.01,A1,A1,A4,4472,6.4,6.31
1.33,A3,A2,A3,9876,7.01,6.96
1.15,A3,A4,A4,4830,6.7,6.66
1.2,A1,A2,A5,9968,6.79,6.83
0.52,A0,A6,A0,1337,5.31,
0.55,A0,A3,A3,2079,5.3,
0.74,A0,A2,A0,3130,5.81,5.83
1.3,A3,A2,A6,10763,7.17,
0.41,A0,A6,A0,705,4.78,
1.01,A1,A2,A1,5939,6.39,
0.4,A1,A3,A4,798,4.72,4.7
0.72,A0,A6,A0,2737,5.78,
0.51,A0,A6,A3,1870,5.14,5.18
0.43,A0,A5,A2,1056,4.83,4.85
0.3,A3,A4,A2,1013,4.34,4.3
0.3,A0,A4,A1,608,4.37,4.33
,A0,A2,A4,361,4.14,4.18
0.9,A2,A6,A0,3954,6.04,6.08
0.71,A3,A3,A0,2552,5.78,
0.5,A3,A6,A6,2052,5.07,
0.6,A2,A6,A1,1940,5.52,
0.24,A3,A1,A1,485,4.05,3.99
1.09,A3,A3,A1,7813,6.62,6.54
0.81,A2,A2,A4,2474,6.11,
0.58,A0,A5,A5,1580,5.38,5.4
0.94,A0,A6,A4,5159,6.39,
0.7,A3,A2,A6,2999,5.77,
1.02,A2,A3,A4,3838,6.36,6.32
0.51,A0,A6,A6,2025,5.16,5.17
0.63,A1,A4,A5,2127,5.47,5.5
0.58,A0,A6,A6,2263,5.37,5.41
1.01,A2,A2,A1,5655,6.46,6.51
1.02,A1,A2,A1,6062,6.37,6.39
1.01,A3,A4,A0,4977,6.55,6.47
1.0,A0,A1,A0,5755,6.39,6.43
1.51,A0,A2,A4,8794,7.4,
0.3,A1,A4,A0,432,4.38,4.41
1.0,A2,A0,A0,3616,6.46,
0.72,A0,A6,A0,2470,5.74,5.77
0.98,A4,A2,A0,4281,6.33,6.24
0.27,A0,A6,A2,760,4.16,4.2
0.51,A0,A1,A0,1569,5.14,5.2
0.55,A3,A2,A0,1321,5.25,5.2
1.51,A0,A4,A0,9336,7.38,
0.31,A0,A1,,734,4.32,4.36
0.54,A1,A1,A1,1892,5.26,
1.0,A1,A6,A4,3789,6.3,
0.3,A3,A6,A1,605,4.29,4.32
0.33,A2,A2,A2,1052,4.57,4.55
1.0,A3,A4,A1,4791,6.43,6.34
1.51,A3,A0,A1,7357,7.43,7.36
0.38,A0,A2,A5,973,4.61,4.64
0.76,A3,A4,A1,2622,5.99,
0.3,A4,A6,A0,599,4.27,4.25
0.35,A1,A4,A4,551,4.49,4.47
1.54,A0,A2,A5,16316,7.49,7.45
0.31,A3,A2,A1,698,4.38,4.34
1.05,A0,A4,A4,4331,6.55,
1.0,A3,A3,A1,6720,6.38,6.34
0.72,A0,A2,A1,2960,5.77,5.81
0.7,A2,A6,A4,2109,5.66,5.68
,A3,A5,A0,554,4.39,4.36
0.95,A1,A3,A4,3590,6.37,
0.32,A0,A6,A5,841,4.38,4.41
1.0,A1,A2,,4295,6.41,
0.28,A1,A4,A5,504,4.23,4.28
0.33,A3,A6,A1,854,4.47,4.44
0.8,A3,A1,A0,3312,5.96,5.93
0.39,A3,A6,A1,1053,4.65,4.61
0.76,A1,A4,A4,2418,5.94,
2.01,A1,A4,A4,12617,8.01,7.94
0.64,A0,A4,A0,1880,5.54,5.57
0.43,A3,A4,A0,919,4.93,
0.31,A1,A5,A6,544,4.31,4.33
0.3,A0,A4,A6,776,4.34,4.31
0.78,A1,A6,A0,3045,5.83,5.86
0.26,A0,A3,A6,599,4.12,
0.5,A2,A3,A0,1090,5.07,5.01
1.01,A3,A3,A4,4666,6.36,6.39
1.38,A3,A4,A4,6646,7.13,7.08
0.7,A0,A3,A0,2614,5.67,
0.3,A1,A1,A0,479,4.32,4.35
0.4,A3,A1,A0,990,4.8,
0.81,A1,A1,A6,5423,5.79,
1.52,A3,A1,,8631,7.37,7.28
0.6,A0,A6,A1,1970,5.39,
2.01,A1,A6,A0,13275,8.03,
0.41,A0,A1,A3,1230,4.83,4.8
0.3,A0,A2,A6,878,4.35,4.32
0.7,A3,A3,A4,2442,5.78,5.73
1.25,A0,A6,A3,7840,6.9,
1.16,A0,A4,A0,5554,6.79,6.74
0.5,A3,A1,A5,2525,5.12,
0.35,A1,A3,A2,1025,4.71,4.75
0.43,A0,A4,A0,669,4.77,4.83
1.52,A0,A5,A0,9124,7.37,
0.77,A1,A2,A3,3197,5.91,5.94
1.02,A1,A6,A3,7257,6.38,
1.01,A1,A4,A0,4680,6.54,
0.81,A3,A6,A0,3230,6.01,5.99
0.56,A0,A4,A1,1694,5.34,5.31
0.3,A2,A4,A0,421,4.26,
0.3,A4,A3,A6,945,4.67,4.62
0.32,A0,A4,A3,720,4.42,4.4
0.3,A3,A2,A3,776,4.32,
1.01,A1,A5,A0,4072,6.25,
0.31,A3,A2,A3,625,4.4,4.47
0.9,A1,A6,A4,3556,6.08,6.01
2.01,A1,A4,A4,12229,8.04,8.0
0.3,A0,A2,A3,776,4.32,4.29
1.0,A3,A2,A0,5088,6.49,
0.4,A1,A2,A0,900,4.8,
0.33,A0,A6,A1,854,4.49,4.47
1.15,A3,A3,A4,4250,6.65,6.72
1.0,A3,A4,A0,4788,6.37,6.3
0.23,A1,A6,,483,3.89,3.86
1.33,A3,A4,A0,7472,7.06,7.03
0.81,A0,A3,A0,3338,6.08,6.03
0.3,A0,A1,A0,524,4.33,
0.41,A3,A2,A1,1061,4.74,4.71
0.8,A0,A2,,2517,5.98,5.92
1.51,A2,A1,A4,8550,7.14,7.18
1.1,A2,A5,A0,4312,6.82,6.77
0.51,A3,A1,A0,1642,5.15,5.12
0.7,A1,A1,A1,3668,5.71,
1.0,A4,A6,A4,3740,6.19,6.1
0.71,A1,A2,A3,2368,5.67,5.63
0.41,A3,A4,A0,876,4.8,4.78
1.01,A3,A3,A4,4688,6.37,6.31
0.3,A3,A2,A1,630,4.42,4.38
1.52,A0,A6,A0,12183,7.41,7.31
0.31,A1,A6,A1,749,4.32,
0.45,A4,A6,,1080,4.8,
2.01,A2,A5,A1,16003,7.87,7.95
2.1,A3,A2,A4,16112,8.17,8.27
0.7,A0,A1,A6,5539,5.72,5.76
1.01,A1,A0,A3,4262,6.43,6.5
0.5,A0,A3,,1316,5.09,5.13
1.11,A3,A4,A4,4212,6.61,
0.34,A3,A3,A5,1084,4.48,4.43
0.36,A0,A1,A0,851,4.58,
1.0,A2,A3,A0,5784,6.35,6.42
0.3,A1,A5,A0,394,4.29,4.34
0.32,A0,A6,A1,602,4.41,4.45
1.6,A3,A3,A4,10483,7.61,7.55
0.27,A1,A6,A6,682,4.15,4.17
0.9,A1,A6,A4,3519,6.15,
0.41,A0,A1,A3,1230,4.8,
1.5,A0,A5,,8907,7.3,7.34
0.3,A0,A3,A5,895,4.33,4.35
1.3,A3,A6,A5,14068,7.11,
0.31,A1,A2,A0,462,4.3,4.34
1.3,A3,A0,A0,5438,6.99,6.95
0.53,A3,A2,,1173,5.21,
,A0,A2,A1,765,4.5,
1.21,A1,A2,A6,9878,6.96,6.91
,A1,A2,A3,6301,6.36,6.46
1.01,A1,A3,A1,6517,6.39,
1.5,A1,A6,A3,15022,7.35,
0.23,A1,A3,A5,478,3.96,3.98
1.55,A3,A4,A4,6458,7.61,7.58
0.57,A0,A4,A3,1922,5.37,
1.01,A2,A2,A4,4047,6.35,
0.74,A3,A3,A3,3312,5.88,
,A0,A2,,4277,6.6,6.53
0.58,A1,A2,,1408,5.46,5.51
2.28,A2,A0,A0,14220,8.28,8.35
0.5,A0,A5,A1,1220,5.11,
0.29,A0,A2,A2,721,4.26,4.29
0.42,A0,A3,A6,1216,4.76,4.81
0.57,A3,A6,A4,1176,5.38,5.29
0.71,A0,A1,A1,3321,5.73,5.77
0.31,A0,A3,A0,516,4.36,4.4
0.4,A0,A0,A2,758,4.7,4.74
0.55,A0,A0,A1,1133,5.29,5.34
0.49,A1,A6,A0,1116,4.99,
1.0,A3,A3,,4200,6.41,
2.11,A0,A4,A4,12179,8.3,8.25
0.7,A4,A2,A0,1949,5.53,5.47
1.01,A4,A2,A1,5294,6.06,6.02
0.71,A0,A3,A3,3464,5.75,5.81
0.35,A0,A2,A6,820,4.53,4.56
0.67,A2,A1,A4,1664,5.5,5.54
1.6,A0,A0,A3,10011,7.57,
0.92,A0,A4,A2,5758,6.25,
1.0,A2,A6,A0,4844,6.21,6.29
1.23,A1,A5,A0,5855,6.91,6.79
1.31,A0,A2,A3,9891,7.01,7.05
1.04,A3,A4,A4,4368,6.54,6.51
0.51,A0,A2,A3,1781,5.16,
0.54,A2,A2,A1,1422,5.14,5.17
0.31,A3,A3,A3,942,4.37,4.34
0.92,A4,A5,A1,3033,6.13,6.1
1.01,A1,A4,A4,3888,6.38,6.45
1.1,A1,A1,A4,5226,6.61,6.67
2.01,A4,A2,A0,18574,7.43,
2.01,A3,A5,A0,12617,8.16,
0.31,A0,A1,A3,683,4.34,4.36
0.42,A0,A2,A5,1235,4.83,4.81
0.3,A3,A4,A3,675,4.32,4.29
0.75,A1,A4,A3,2513,5.87,
0.71,A0,A3,,2982,5.86,
1.21,A0,A4,A2,7789,6.79,6.89
0.54,A0,A3,A0,1637,5.25,
0.4,A0,A6,A6,1088,4.74,
0.6,A3,A4,A7,835,5.33,5.27
0.33,A0,A3,A1,723,4.45,
1.15,A0,A4,A4,4870,6.68,6.75
1.39,A0,A3,A1,11726,7.24,7.21
0.34,A3,A2,A1,765,4.5,
1.51,A0,A4,A1,12219,7.33,
0.3,A1,A3,A1,658,4.27,
0.51,A0,A1,A0,1574,5.15,
0.57,A3,A3,A1,1851,5.32,
2.04,A1,A5,A1,16616,8.08,
1.1,A1,A6,A0,5667,6.65,
0.4,A1,A1,A3,995,4.66,4.69
0.33,A1,A2,A1,579,4.43,4.47
1.0,A3,A3,A4,4390,6.44,6.39
0.56,A3,A4,A0,1286,5.28,5.23
0.24,A0,A3,A5,678,3.99,4.03
0.5,A1,A6,A1,1436,5.04,
1.0,A1,A3,A6,8638,6.4,6.46
1.04,A0,A6,A0,5145,6.54,6.6
1.83,A1,A2,A1,18358,7.89,7.99
1.21,A1,A6,A1,7826,6.76,
1.5,A1,A6,A0,10973,7.34,7.37
0.53,A0,A6,A3,1908,5.22,5.17
0.53,A0,A3,A1,1948,5.22,
0.51,A2,A4,A0,1119,5.06,
0.26,A0,A3,A6,554,4.02,4.06
1.21,A4,A4,A0,3862,6.49,
0.3,A1,A1,A6,729,4.4,
0.33,A1,A2,A5,868,4.42,4.44
1.5,A3,A4,A4,5937,7.43,7.35
0.3,A0,A1,A0,552,4.3,4.34
1.01,A3,A6,A0,4899,6.39,6.42
0.7,A0,A3,A4,2061,5.71,5.74
0.7,A4,A4,A7,1058,5.51,5.4
0.53,A3,A6,A1,1712,5.15,5.21
0.72,A0,A1,A0,2757,5.75,5.76
1.13,A3,A4,A1,5885,6.66,6.61
1.52,A3,A6,A1,12985,7.38,7.29
0.7,A1,A1,A3,3001,5.58,
0.64,A4,A5,A1,1411,5.85,5.69
0.41,A0,A2,A1,801,4.77,
1.01,A1,A2,A1,6204,6.34,6.37
0.4,A0,A3,A6,1106,4.71,
1.21,A3,A4,A4,4913,6.74,6.69
0.59,A1,A6,A2,2554,5.31,5.36
0.53,A2,A2,A1,1395,5.13,5.16
1.18,A1,A3,A4,5088,6.7,
1.51,A0,A4,A0,11163,7.37,7.33
0.9,A3,A4,A1,4155,6.12,6.17
0.37,A0,A0,A3,624,4.64,4.59
1.6,A3,A5,A1,9784,7.63,
0.75,A3,A0,A3,1998,5.88,
1.01,A2,A2,A4,3852,6.3,6.34
0.71,A0,A6,A1,2930,5.69,5.74
0.72,A0,A6,A6,3740,5.72,5.74
1.02,A4,A4,A1,4462,6.32,6.24
0.35,A3,A3,A4,491,4.52,4.56
1.51,A3,A6,A1,14294,7.36,7.21
0.72,A1,A6,A4,2158,5.8,5.83
0.4,A1,A3,A6,1189,4.67,4.7
0.7,A2,A3,A1,2606,5.77,5.74
1.53,A3,A0,A5,9322,7.4,7.37
0.91,A3,A1,,3949,6.2,
1.11,A0,A1,A4,5501,6.66,6.62
0.26,A1,A6,A3,499,4.11,4.14
0.27,A1,A2,A5,566,4.21,4.23
0.36,A0,A1,,852,4.59,4.63
1.0,A2,A1,A4,4218,6.27,
0.53,A3,A3,A1,1813,5.22,
1.01,A3,A2,A3,6412,6.5,6.55
1.01,A4,A1,A0,5628,6.14,6.22
1.22,A2,A5,A3,6713,7.01,6.95
0.74,A0,A5,A3,2947,5.83,5.86
1.2,A0,A2,A4,5562,6.98,6.94
0.44,A1,A6,A4,648,4.82,4.86
0.4,A0,A2,A3,1125,4.78,4.75
1.01,A2,A2,A0,5277,6.45,
0.32,A0,A6,A3,716,4.39,
0.3,A1,A2,A6,684,4.25,
0.41,A0,A3,A3,1076,4.84,4.8
2.01,A0,A5,A0,16562,8.13,
0.4,A1,A5,A6,782,4.64,4.68
2.05,A0,A0,A3,15450,8.12,8.16
0.55,A0,A6,A3,1896,5.26,5.3
0.53,A1,A3,A4,1227,5.18,5.16
0.51,A3,A3,A3,1837,5.14,5.13
0.72,A0,A4,A1,2376,5.74,
1.0,A4,A1,A0,4704,6.24,
0.5,A0,A3,A3,1745,5.04,
0.31,A1,A2,A3,625,4.3,4.32
0.5,A0,A6,A5,2145,5.08,
1.02,A3,A2,A5,8005,6.39,6.36
1.73,A2,A0,A0,8703,7.42,
1.27,A1,A0,A0,5669,6.89,6.87
1.39,A0,A0,A1,6831,7.2,7.25
0.35,A0,A3,A1,767,4.52,4.55
0.35,A3,A2,A2,1116,4.62,
0.29,A0,A4,A2,607,4.3,
1.23,A0,A2,A3,8970,6.91,6.96
0.52,A0,A2,A2,2387,5.19,
0.32,A1,A4,A3,561,4.35,4.41
1.4,A2,A1,A0,8624,7.01,6.95
1.2,A3,A6,A7,2360,6.86,
0.5,A2,A2,A4,1009,4.98,
1.06,A3,A4,A1,5520,6.61,6.57
0.39,A1,A0,A5,718,4.61,4.67
0.7,A0,A4,A4,2202,5.69,5.71
2.0,A3,A2,A0,14918,8.19,8.13
0.9,A1,A4,A6,4842,6.2,6.23
4.13,A4,A4,A7,17329,10.0,
1.03,A0,A5,A1,5378,6.5,6.51
0.32,A3,A4,A6,828,4.39,4.34
2.01,A2,A6,A4,16085,7.78,
0.71,A0,A6,A3,3799,5.66,5.72
0.41,A0,A5,A1,742,4.74,
1.02,A3,A1,,7389,6.42,
0.35,A0,A1,A6,1162,4.58,4.6
2.11,A1,A0,A4,12771,8.21,8.36
0.31,A0,A1,A6,1074,4.38,
1.59,A1,A5,A0,9925,7.46,
0.72,A2,A4,A0,2277,5.63,5.68
1.4,A0,A4,A4,7213,7.23,7.18
1.01,A3,A5,A0,4185,6.45,6.37
0.42,A0,A2,A3,984,4.85,4.82
0.38,A0,A4,A5,903,4.65,4.67
0.47,A1,A6,A4,1058,4.9,4.86
2.03,A0,A0,A1,14083,8.26,8.2
0.93,A1,A2,A4,3738,6.21,
0.38,A3,A2,A3,833,4.63,4.67
2.31,A1,A0,A1,14830,8.53,8.59
0.34,A0,A3,A3,1033,4.5,
,A1,A3,A6,3719,5.71,
0.3,A0,A5,A0,422,4.3,
1.11,A3,A6,A4,4283,6.63,6.51
1.62,A1,A5,A1,9683,7.5,
0.9,A1,A3,A4,3584,6.14,6.18
1.2,A0,A0,A0,4536,6.84,
2.03,A4,A2,A4,14687,7.85,7.99
0.36,A3,A6,A1,905,4.71,4.69
0.52,A1,A2,A1,1423,5.08,5.11
0.73,A0,A4,A6,3463,5.8,5.82
2.5,A4,A2,A7,8711,8.55,8.39
0.31,A0,A3,A1,642,4.38,4.41
0.91,A1,A1,A1,4720,6.13,6.16
2.08,A3,A2,A4,12883,8.16,8.09
0.52,A0,A2,,1689,5.14,5.16
0.71,A3,A1,A5,4234,5.88,5.84
0.98,A3,A6,A4,4308,6.37,6.32
2.05,A3,A4,A1,18318,8.19,8.14
1.2,A3,A6,A3,8669,6.79,
0.38,A1,A0,A0,538,4.59,4.62
0.42,A0,A4,A6,823,4.79,
0.71,A2,A2,A0,2251,5.68,5.72
0.34,A3,A3,A1,745,4.49,4.51
0.3,A1,A2,A3,620,4.33,4.35
1.25,A0,A3,A5,13536,6.83,6.91
0.43,A0,A6,A5,1422,4.84,4.81
1.01,A1,A4,A1,5260,6.34,6.3
0.9,A3,A3,A4,3084,6.08,
1.0,A3,A4,A4,3920,6.48,
1.0,A1,A3,A4,4004,6.39,
0.75,A0,A1,A1,3562,5.85,
0.3,A3,A3,A2,1026,4.29,
0.56,A0,A1,A1,1963,5.31,
1.22,A3,A3,A4,6121,6.86,
0.5,A4,A6,A7,627,4.92,
0.25,A2,A1,,548,4.16,
1.05,A0,A6,A1,6933,6.48,6.45
1.02,A3,A4,,4884,6.58,6.51
2.01,A1,A4,A4,16111,8.0,7.93
0.3,A3,A3,A1,658,4.37,4.4
0.79,A0,A5,A3,2800,5.92,
0.6,A3,A6,A3,2142,5.52,5.45
1.69,A1,A0,A7,5182,7.7,
0.76,A1,A4,A1,2599,5.96,5.99
1.52,A3,A5,A4,7341,7.35,7.33
0.7,A0,A2,A0,3145,5.71,5.76
1.23,A2,A0,A1,5386,6.79,6.74
0.82,A0,A1,A0,4135,6.02,6.06
1.51,A3,A0,A3,8524,7.26,7.21
1.01,A1,A2,A1,5759,6.36,6.46
0.33,A0,A6,A5,893,4.45,4.48
0.7,A0,A4,,2862,5.71,5.74
1.2,A1,A0,A0,5083,6.78,6.91
0.71,A0,A2,A1,2762,5.72,5.76
1.16,A3,A6,A1,7003,6.71,6.65
0.3,A3,A1,A4,447,4.29,4.32
0.23,A1,A3,A6,505,3.9,3.95
0.78,A3,A6,A4,2200,5.9,
1.13,A3,A4,A7,3480,6.58,
1.01,A2,A2,A3,6613,6.55,6.65
1.01,A1,A5,A0,4412,6.36,6.31
0.32,A3,A1,A1,842,4.39,4.36
0.56,A0,A6,A6,2676,5.32,
1.78,A1,A6,A0,13659,7.89,7.94
1.0,A0,A2,A0,5088,6.45,6.37
1.35,A0,A5,A0,6199,7.11,7.05
1.02,A1,A1,A1,7257,6.37,
0.4,A1,A3,A4,666,4.66,
3.22,A0,A5,A7,12545,9.49,
1.24,A0,A5,A0,6381,6.97,
1.15,A1,A4,A4,4661,6.63,
1.01,A0,A2,A1,6504,6.43,6.41
0.4,A1,A3,A1,912,4.72,4.73
1.11,A1,A6,A6,11650,6.74,6.79
0.3,A0,A2,A0,477,4.29,4.31
1.1,A1,A3,A4,4140,6.58,6.53
0.53,A0,A2,A3,1615,5.26,5.21
1.16,A2,A4,A0,5678,6.63,
1.24,A3,A2,A6,10202,6.98,7.0
0.52,A1,A2,A0,1244,5.11,
1.21,A3,A5,A1,5962,6.82,
1.02,A1,A3,A4,4540,6.31,6.4
0.93,A1,A1,A0,4527,6.24,
0.52,A3,A3,A5,2302,5.27,5.24
1.02,A3,A4,A0,5084,6.51,
1.09,A0,A6,A0,5768,6.61,6.56
0.33,A3,A2,A3,854,4.44,
1.13,A3,A2,A1,6743,6.69,6.59
0.34,A0,A5,A0,459,4.42,4.47
1.09,A0,A3,A1,7978,6.55,
0.53,A0,A1,A1,1857,5.14,5.18
1.34,A3,A6,,10431,7.12,7.05
0.87,A3,A6,A4,2999,6.14,
,A1,A4,A1,18561,8.08,8.17
0.73,A0,A2,A3,3342,5.74,5.79
1.05,A3,A5,A4,2911,6.72,6.67
0.46,A1,A3,A3,1452,5.08,5.15
0.91,A0,A4,A4,3854,6.3,6.26
1.52,A0,A4,A3,11946,7.54,
0.71,A0,A2,A0,3007,5.72,5.78
1.56,A2,A4,A0,7862,7.34,7.25
0.7,A2,A4,A3,2367,5.67,
0.53,A0,A6,A6,2160,5.2,5.24
0.53,A0,A1,A1,1857,5.21,5.23
0.31,A0,A2,A5,772,4.41,
0.52,A0,A3,A1,1815,5.21,5.16
0.52,A0,A4,A3,1648,5.17,5.22
0.76,A0,A6,A4,2253,5.91,5.85
0.54,A1,A1,A1,1583,5.25,
0.5,A0,A6,,1632,5.16,5.13
2.01,A4,A3,A4,11156,7.84,7.79
0.55,A0,A3,A0,1621,5.36,5.38
0.31,A3,A1,A2,1248,4.42,
0.57,A1,A6,A0,1364,5.37,5.59
1.59,A0,A0,A3,8925,7.47,7.51
0.71,A3,A3,A5,3831,5.67,
0.39,A1,A6,A2,1183,4.78,
0.54,A3,A6,A0,1693,5.26,
0.31,A1,A3,A0,544,4.3,
1.06,A0,A2,A1,6548,6.56,6.59
0.81,A0,A3,A4,3015,5.99,
1.08,A0,A4,,4491,6.57,
0.51,A0,A3,A1,1656,5.1,5.13
1.21,A3,A2,A4,5184,7.04,6.98
0.7,A1,A6,A5,3204,5.67,
0.53,A0,A1,A1,1956,5.23,5.21
,A3,A3,A4,3703,6.2,6.24
0.31,A1,A2,A1,544,4.28,
0.3,A1,A4,A5,655,4.26,
1.0,A2,A3,A4,4312,6.25,
2.09,A3,A6,A4,18002,8.23,
1.52,A3,A5,A0,6639,7.5,
0.32,A0,A2,A3,828,4.42,4.38
0.34,A0,A3,A3,1033,4.53,4.49
0.57,A3,A1,A0,1949,5.27,5.23
1.11,A0,A6,A5,10602,6.66,6.62
3.5,A0,A4,A7,12587,9.65,
0.55,A0,A3,A3,2001,5.28,
0.49,A2,A6,A3,1426,4.95,
0.83,A0,A4,A4,2565,6.04,6.07
0.36,A3,A3,,648,4.61,
1.51,A1,A4,A6,11934,7.28,
0.56,A4,A4,A1,1293,5.71,
0.23,A1,A6,A5,530,3.93,
0.36,A3,A4,A1,568,4.58,4.62
0.58,A0,A3,A3,2046,5.33,5.35
1.01,A0,A3,A3,7430,6.41,6.45
0.33,A0,A4,A4,554,4.85,4.79
1.06,A3,A1,A0,5817,6.72,6.65
1.51,A0,A4,A3,10186,7.36,
0.54,A0,A4,A1,1453,5.25,5.28
1.01,A0,A2,A1,6271,6.44,
1.23,A3,A6,A3,9489,6.94,
1.08,A3,A1,A1,7683,6.61,6.63
0.52,A3,A3,A1,1689,5.17,5.21
0.41,A0,A2,A5,1230,4.8,4.78
0.77,A3,A1,A1,3291,5.84,5.81
1.11,A3,A1,A0,6962,6.68,6.64
1.51,A3,A2,A3,13293,7.38,7.36
0.5,A2,A2,A3,1565,5.03,5.04
1.08,A0,A4,A4,4536,6.74,6.71
0.4,A1,A3,A3,1053,4.71,4.75
0.39,A2,A6,A0,718,4.62,
1.34,A3,A5,A1,6754,7.07,7.04
0.32,A2,A4,A0,591,4.33,4.3
1.0,A1,A6,A1,5759,6.29,6.34
0.38,A1,A1,,944,4.67,4.71
0.91,A4,A4,A4,2825,6.24,6.19
0.57,A0,A6,A1,1637,5.3,5.36
1.01,A3,A2,,4805,6.42,6.36
0.3,A0,A6,A5,1114,4.31,4.28
1.5,A3,A6,A0,11613,7.36,7.34
0.51,A0,A3,A0,1546,5.15,5.09
0.35,A3,A1,A1,829,4.54,
0.34,A1,A3,A6,819,4.5,
1.01,A3,A6,A1,6446,6.47,
1.55,A3,A1,A3,17773,7.62,
